title,price,location,time,status,url
아이폰 17프로 사생활 보호 액정필름 4개,"5,000원",둔산동,1개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-17%ED%94%84%EB%A1%9C-%EC%82%AC%EC%83%9D%ED%99%9C-%EB%B3%B4%ED%98%B8-%EC%95%A1%EC%A0%95%ED%95%84%EB%A6%84-4%EA%B0%9C-ksatmja1ipow/
아이폰 16 DEMO (실사용X)SKT OR KT,"670,000원",둔산동,끌올 3개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-demo-%EC%8B%A4%EC%82%AC%EC%9A%A9x-skt-or-kt-urgj7evrmzht/
아이폰 17 Pro 딥블루 512GB 미개봉 자급제,"2,000,000원",둔산동,1개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-17-pro-%EB%94%A5%EB%B8%94%EB%A3%A8-512gb-%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%9E%90%EA%B8%89%EC%A0%9C-yf2kd6tqukhu/
아이폰17에어 256G 골드 팝니다!,"1,020,000원",둔산동,끌올 8일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B017%EC%97%90%EC%96%B4-256g-%EA%B3%A8%EB%93%9C-%ED%8C%9D%EB%8B%88%EB%8B%A4-ksgyyjq1wr7z/
아이폰 17 프로 코스믹 오렌지 256GB 자급제,"1,450,000원",둔산동,8일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-17-%ED%94%84%EB%A1%9C-%EC%BD%94%EC%8A%A4%EB%AF%B9-%EC%98%A4%EB%A0%8C%EC%A7%80-256gb-%EC%9E%90%EA%B8%89%EC%A0%9C-wuxbnb11z1os/
아이폰 13 Pro 256G 풀박스 팝니다,"480,000원",둔산동,16일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-13-pro-256g-%ED%92%80%EB%B0%95%EC%8A%A4-%ED%8C%9D%EB%8B%88%EB%8B%A4-u3n3iz8uvga4/
아이폰 12 Pro 실버 256GB [화이트],"250,000원",둔산동,22일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-12-pro-%EC%8B%A4%EB%B2%84-256gb-%ED%99%94%EC%9D%B4%ED%8A%B8-ehq1x8zk9c8s/
새상품급 아이폰 17프로 256 블루,"1,600,000원",둔산동,5개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%83%81%ED%92%88%EA%B8%89-%EC%95%84%EC%9D%B4%ED%8F%B0-17%ED%94%84%EB%A1%9C-256-%EB%B8%94%EB%A3%A8-j6mmtqz54iw4/
아이폰 11 화이트 64GB,"150,000원",둔산동,21일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-11-%ED%99%94%EC%9D%B4%ED%8A%B8-64gb-txx2gph9juto/
아이폰 15 프로 256 블루티타늄,"800,000원",둔산동,14일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-256-%EB%B8%94%EB%A3%A8%ED%8B%B0%ED%83%80%EB%8A%84-jbttfgm6i1mk/
아이폰 XS 실버 64기가,"240,000원",둔산동,21일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-xs-%EC%8B%A4%EB%B2%84-64%EA%B8%B0%EA%B0%80-2g8jyh12sqzm/
아이폰 17 프로 실버 256 미개봉 자급제+정품 케이스,"1,700,000원",둔산동,5일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-17-%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-256-%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%9E%90%EA%B8%89%EC%A0%9C-%EC%A0%95%ED%92%88-%EC%BC%80%EC%9D%B4%EC%8A%A4-styu3ww7ghjc/
아이폰 에어 자급제 256 블루,"1,030,000원",둔산동,14일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%97%90%EC%96%B4-%EC%9E%90%EA%B8%89%EC%A0%9C-256-%EB%B8%94%EB%A3%A8-2nnfeigtvhxc/
아이폰15 프로맥스 256 팝니다,"950,000원",둔산동,끌올 12일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015-%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-256-%ED%8C%9D%EB%8B%88%EB%8B%A4-eokdfwoe5t1h/
아이폰 13 Pro 알파인 그린 256GB,"300,000원",둔산동,16일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-13-pro-%EC%95%8C%ED%8C%8C%EC%9D%B8-%EA%B7%B8%EB%A6%B0-256gb-ogbpc8bk5aic/
애플 아이폰 17 화이트 256GB 미개봉(자급제),"1,140,000원",둔산동,12일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%A0%ED%94%8C-%EC%95%84%EC%9D%B4%ED%8F%B0-17-%ED%99%94%EC%9D%B4%ED%8A%B8-256gb-%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%9E%90%EA%B8%89%EC%A0%9C-je4t16btwxxz/
아이폰12미니 블루 128GB (배터리성능 89%),"170,000원",둔산동,17일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B012%EB%AF%B8%EB%8B%88-%EB%B8%94%EB%A3%A8-128gb-%EB%B0%B0%ED%84%B0%EB%A6%AC%EC%84%B1%EB%8A%A5-89-kye4mawyb739/
아이폰 17프로맥스 256gb 화이트 가개통 미개봉 새상품 팝니다,"1,900,000원",둔산동,끌올 2개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-17%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-256gb-%ED%99%94%EC%9D%B4%ED%8A%B8-%EA%B0%80%EA%B0%9C%ED%86%B5-%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%83%88%EC%83%81%ED%92%88-%ED%8C%9D%EB%8B%88%EB%8B%A4-uzp6nxxahpwc/
아이폰 16 Plus 128GB 블랙,"720,000원",둔산동,18일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-plus-128gb-%EB%B8%94%EB%9E%99-rzc5x8bss4ki/
s급 아이폰 15 256G 핑크 판매합니다.,"580,000원",둔산동,끌올 22일 전,판매중,https://www.daangn.com/kr/buy-sell/s%EA%B8%89-%EC%95%84%EC%9D%B4%ED%8F%B0-15-256g-%ED%95%91%ED%81%AC-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-w5upaz6mad6w/
아이폰 16 미스트 블루 256GB,"880,000원",둔산동,17일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-%EB%AF%B8%EC%8A%A4%ED%8A%B8-%EB%B8%94%EB%A3%A8-256gb-igjkod43ayub/
아이폰 17프로 실버 256GB 미개봉 자급제 팝니다,"1,700,000원",둔산동,13일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-17%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-256gb-%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%9E%90%EA%B8%89%EC%A0%9C-%ED%8C%9D%EB%8B%88%EB%8B%A4-8hoya79zy69r/
아이폰15프로 256기가,"850,000원",둔산동,끌올 17일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015%ED%94%84%EB%A1%9C-256%EA%B8%B0%EA%B0%80-ieicqpzg3s73/
아이폰 16블랙 128GB 배터리 89%,"700,000원",둔산동,21일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16%EB%B8%94%EB%9E%99-128gb-%EB%B0%B0%ED%84%B0%EB%A6%AC-89-wxwtmvgq7ags/
아이폰 12 pro max 폰케이스 모음,"3,000원",둔산동,2개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-12-pro-max-%ED%8F%B0%EC%BC%80%EC%9D%B4%EC%8A%A4-%EB%AA%A8%EC%9D%8C-8iqh7baa78eo/
아이폰 12미니/13미니/16케이스(맥세이프)새상품포함,"4,000원",둔산동,4개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-12%EB%AF%B8%EB%8B%88-13%EB%AF%B8%EB%8B%88-16%EC%BC%80%EC%9D%B4%EC%8A%A4-%EB%A7%A5%EC%84%B8%EC%9D%B4%ED%94%84-%EC%83%88%EC%83%81%ED%92%88%ED%8F%AC%ED%95%A8-xsmnn9ft8w4n/
아이폰 14 프로맥스 256기가 에눌 가능,"730,000원",둔산동,끌올 1개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-256%EA%B8%B0%EA%B0%80-%EC%97%90%EB%88%8C-%EA%B0%80%EB%8A%A5-2hvjtt545b3m/
아이폰 16-256g 화이트 미개봉,"888,000원",둔산동,끌올 23일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-256g-%ED%99%94%EC%9D%B4%ED%8A%B8-%EB%AF%B8%EA%B0%9C%EB%B4%89-hnq65dpzwptf/
아이폰 15 Pro 실버 256GB(아이폰 15프로 256),"800,000원",둔산동,끌올 21일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EC%8B%A4%EB%B2%84-256gb-%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-256-w1sjccfcu98s/
REXX 아이폰 14 Pro Max 사생활 보호필름 1개 나눔합니다,나눔,둔산동,끌올 16일 전,판매중,https://www.daangn.com/kr/buy-sell/rexx-%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-max-%EC%82%AC%EC%83%9D%ED%99%9C-%EB%B3%B4%ED%98%B8%ED%95%84%EB%A6%84-1%EA%B0%9C-%EB%82%98%EB%88%94%ED%95%A9%EB%8B%88%EB%8B%A4-qm5nos34k8hg/
케이스티파이 오아시스 아이폰17pro,"105,000원",둔산동,끌올 13일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BC%80%EC%9D%B4%EC%8A%A4%ED%8B%B0%ED%8C%8C%EC%9D%B4-%EC%98%A4%EC%95%84%EC%8B%9C%EC%8A%A4-%EC%95%84%EC%9D%B4%ED%8F%B017pro-qj2j1yvyyvp8/
아이폰 17 Pro 실버 미개봉 자급제 새상품,"1,690,000원",둔산동,20일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-17-pro-%EC%8B%A4%EB%B2%84-%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%9E%90%EA%B8%89%EC%A0%9C-%EC%83%88%EC%83%81%ED%92%88-t279dow6aob5/
아이폰15(일반) 액정필름 총 4매,나눔,둔산동,끌올 15일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015-%EC%9D%BC%EB%B0%98-%EC%95%A1%EC%A0%95%ED%95%84%EB%A6%84-%EC%B4%9D-4%EB%A7%A4-e8k6nkbaz8n4/
아이폰 17 256GB 세이지 자급제 판매합니다,"1,100,000원",둔산동,22일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-17-256gb-%EC%84%B8%EC%9D%B4%EC%A7%80-%EC%9E%90%EA%B8%89%EC%A0%9C-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-kwa4f28gd7c8/
케이스티파이 아이폰 17프로 리플 케이스,"70,000원",둔산동,16일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BC%80%EC%9D%B4%EC%8A%A4%ED%8B%B0%ED%8C%8C%EC%9D%B4-%EC%95%84%EC%9D%B4%ED%8F%B0-17%ED%94%84%EB%A1%9C-%EB%A6%AC%ED%94%8C-%EC%BC%80%EC%9D%B4%EC%8A%A4-vz7f25sce3y3/
아이폰 15 Pro 블랙,"750,000원",둔산동,9일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EB%B8%94%EB%9E%99-35nfv9txx2fp/
아이폰 16 promax 256기가,"1,320,000원",둔산동,끌올 22일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-promax-256%EA%B8%B0%EA%B0%80-b7mkb4mw23zr/
아이폰 16 Pro 256GB 화이트 애플케어 26년 10월11일,"1,050,000원",둔산동,끌올 1일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-pro-256gb-%ED%99%94%EC%9D%B4%ED%8A%B8-%EC%95%A0%ED%94%8C%EC%BC%80%EC%96%B4-26%EB%85%84-10%EC%9B%9411%EC%9D%BC-571bm11btppz/
아이폰 에어 자급제 골드 256,"1,050,000원",둔산동,6일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%97%90%EC%96%B4-%EC%9E%90%EA%B8%89%EC%A0%9C-%EA%B3%A8%EB%93%9C-256-awrc2q9voyfw/
신지모루 아이폰16프로 (투명 케이스/보호필름 일괄판매),"12,500원",둔산동,끌올 23일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8B%A0%EC%A7%80%EB%AA%A8%EB%A3%A8-%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C-%ED%88%AC%EB%AA%85-%EC%BC%80%EC%9D%B4%EC%8A%A4-%EB%B3%B4%ED%98%B8%ED%95%84%EB%A6%84-%EC%9D%BC%EA%B4%84%ED%8C%90%EB%A7%A4-u1u2fkfap2at/
아이폰 13 미니256기가 케이스티파이,"300,000원",둔산동,끌올 20일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-13-%EB%AF%B8%EB%8B%88256%EA%B8%B0%EA%B0%80-%EC%BC%80%EC%9D%B4%EC%8A%A4%ED%8B%B0%ED%8C%8C%EC%9D%B4-741xen8at24a/
아이폰14프로맥스 s급판매합니다,"750,000원",둔산동,21일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-s%EA%B8%89%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-q7dm4h2zsru2/
아이폰16프로 128GB 화이트 풀박스 초s급,"930,000원",둔산동,23일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C-128gb-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%92%80%EB%B0%95%EC%8A%A4-%EC%B4%88s%EA%B8%89-qptcm88x6z12/
